customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03743,Male,0,Yes,No,62,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,100.99,6262.05,No
CUST03744,Male,1,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,110.04,2739.71,No
CUST03745,Male,1,No,No,2,No,No,No,No,No,Yes,Yes,No,No internet service,One year,No,Credit card,109.0,229.01,No
CUST03746,Female,0,No,Yes,22,No,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,82.67,1829.17,No
CUST03747,Female,1,No,No,49,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,72.43,3545.63,No
CUST03748,Male,0,No,No,35,No,No,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,100.12,3510.54,No
CUST03749,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,50.68,589.03,No
CUST03750,Male,0,Yes,No,28,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card,95.79,2673.77,No
CUST03751,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Bank transfer,70.61,2627.83,No
CUST03752,Male,1,No,Yes,4,No,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.37,118.76,No
CUST03753,Male,1,No,Yes,19,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Credit card,95.29,1826.73,Yes
CUST03754,Female,0,No,No,13,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,84.85,1106.25,No
CUST03755,Male,1,No,Yes,7,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,28.24,213.8,No
CUST03756,Male,1,No,No,47,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,65.04,3042.11,No
CUST03757,Female,0,No,Yes,12,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,68.65,822.36,No
CUST03758,Male,1,No,No,23,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Bank transfer,85.35,1954.91,No
CUST03759,Male,0,Yes,Yes,64,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,87.85,5637.88,No
CUST03760,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,39.05,1282.31,No
CUST03761,Female,0,Yes,Yes,50,Yes,No phone service,No,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,23.37,1172.04,No
CUST03762,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,99.41,211.93,No
CUST03763,Female,1,No,Yes,57,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,118.16,6724.28,Yes
CUST03764,Male,0,Yes,Yes,71,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,114.07,8080.8,Yes
CUST03765,Male,1,No,Yes,54,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,70.08,3784.09,Yes
CUST03766,Female,0,Yes,Yes,41,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,72.89,2995.84,Yes
CUST03767,Male,0,No,Yes,20,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,113.06,2269.97,Yes
CUST03768,Male,1,No,No,9,No,No,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,74.41,666.38,Yes
CUST03769,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card,47.77,2658.26,No
CUST03770,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Credit card,87.76,2102.37,Yes
CUST03771,Female,1,No,Yes,55,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,67.72,3709.48,No
CUST03772,Female,0,No,No,37,No,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Credit card,98.5,3627.39,No
CUST03773,Female,0,No,No,60,No,No phone service,No,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,98.33,5891.94,No
CUST03774,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer,113.6,5236.69,No
CUST03775,Female,0,Yes,Yes,53,No,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,33.78,1801.07,No
CUST03776,Male,0,No,No,45,No,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.13,3250.17,No
CUST03777,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.59,6618.58,No
CUST03778,Male,1,No,Yes,3,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,63.48,190.47,No
CUST03779,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,82.69,5364.59,No
CUST03780,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card,101.7,4274.2,No
CUST03781,Male,1,Yes,No,61,Yes,No phone service,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,67.34,4124.67,No
CUST03782,Female,1,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.83,163.94,No
CUST03783,Female,0,Yes,Yes,64,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer,38.06,2454.43,No
CUST03784,Female,0,No,Yes,61,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Credit card,102.45,6259.22,No
CUST03785,Female,1,No,Yes,1,No,No,DSL,No,No,No internet service,No,No,No,One year,Yes,Electronic check,99.58,107.03,No
CUST03786,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,94.32,759.11,Yes
CUST03787,Male,1,No,No,56,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,59.33,3312.79,No
CUST03788,Female,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,78.32,3461.51,No
CUST03789,Male,1,Yes,Yes,17,No,No phone service,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,32.4,569.66,Yes
CUST03790,Female,1,No,Yes,47,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,51.95,2458.62,No
CUST03791,Female,1,Yes,No,41,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,63.55,2589.9,Yes
CUST03792,Male,1,No,Yes,40,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,24.35,983.46,No
CUST03793,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,30.36,1732.79,No
CUST03794,Male,0,No,Yes,41,Yes,No phone service,No,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,102.97,4233.3,No
CUST03795,Female,1,No,No,34,No,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,117.12,3976.17,No
CUST03796,Male,1,No,No,37,No,No,No,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,52.2,1949.68,No
CUST03797,Female,0,No,Yes,66,No,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,30.67,2016.72,No
CUST03798,Male,0,No,No,40,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,113.54,4551.12,No
CUST03799,Male,1,Yes,Yes,49,Yes,No phone service,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,111.43,5460.22,No
CUST03800,Female,1,Yes,No,71,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Credit card,85.47,6073.05,No
CUST03801,Female,1,Yes,Yes,44,No,No phone service,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,53.86,2354.47,No
CUST03802,Female,1,Yes,Yes,70,No,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,31.26,2192.63,No
CUST03803,Female,1,No,Yes,18,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Credit card,113.95,2053.64,No
CUST03804,Female,0,No,No,16,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,112.04,1801.4,No
CUST03805,Female,1,No,Yes,64,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,94.32,6027.99,No
CUST03806,Female,0,Yes,Yes,55,Yes,No,No,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,113.39,6249.74,No
CUST03807,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,Yes,No,Yes,Yes,No,One year,No,Credit card,33.98,1377.01,Yes
CUST03808,Male,0,Yes,No,41,No,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer,30.92,1283.0,No
CUST03809,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,39.2,191.65,No
CUST03810,Female,0,Yes,No,68,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,One year,No,Credit card,41.55,2835.89,Yes
CUST03811,Male,0,No,No,39,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,102.72,4000.68,Yes
CUST03812,Female,0,Yes,No,40,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card,112.17,4501.32,No
CUST03813,Male,0,No,Yes,8,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.56,327.5,Yes
CUST03814,Male,1,Yes,Yes,7,No,No phone service,No,No internet service,No,No,No internet service,No,No,One year,No,Electronic check,66.27,451.33,No
CUST03815,Female,1,No,No,43,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,65.45,2813.91,No
CUST03816,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Electronic check,37.79,2139.43,No
CUST03817,Female,0,Yes,Yes,66,No,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,105.33,6955.26,No
CUST03818,Male,1,No,No,12,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card,72.25,870.06,No
CUST03819,Male,1,No,No,18,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card,76.62,1378.79,No
CUST03820,Male,1,Yes,Yes,48,No,No phone service,No,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,45.84,2204.47,No
CUST03821,Female,0,No,No,29,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer,75.92,2220.69,No
CUST03822,Female,1,Yes,Yes,65,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card,99.25,6446.58,No
CUST03823,Male,0,No,No,58,Yes,No,DSL,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,50.49,2925.33,No
CUST03824,Male,0,Yes,Yes,52,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,No,Mailed check,31.33,1620.12,No
CUST03825,Female,1,No,Yes,51,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,78.4,3985.78,No
CUST03826,Female,0,Yes,No,30,Yes,No phone service,DSL,Yes,No,No,Yes,No,No internet service,One year,Yes,Mailed check,83.58,2498.97,No
CUST03827,Male,1,Yes,Yes,14,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,No,Two year,No,Credit card,40.21,551.45,No
CUST03828,Male,0,Yes,Yes,19,No,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,44.83,849.07,No
CUST03829,Female,1,No,No,4,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Credit card,35.31,130.57,No
CUST03830,Female,0,Yes,Yes,6,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,112.14,673.53,Yes
CUST03831,Female,0,No,Yes,17,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,41.3,693.55,No
CUST03832,Female,1,No,Yes,55,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,21.06,1155.29,No
CUST03833,Female,1,No,No,44,No,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,104.02,4562.05,No
CUST03834,Male,1,Yes,No,27,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,100.32,2695.2,No
CUST03835,Female,1,No,No,49,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,65.65,3221.41,No
CUST03836,Male,0,No,No,1,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,99.72,102.33,Yes
CUST03837,Female,1,No,No,67,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,64.96,4339.17,No
CUST03838,Male,1,Yes,Yes,23,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Mailed check,42.45,968.14,No
CUST03839,Female,0,No,Yes,47,No,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer,62.61,2931.53,No
CUST03840,Female,1,No,Yes,44,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,68.69,3034.26,Yes
CUST03841,Male,1,No,No,57,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Bank transfer,20.9,1185.89,Yes
CUST03842,Male,0,No,Yes,35,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,31.33,1092.79,No
CUST03843,Female,1,Yes,No,1,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,No,Bank transfer,107.48,114.08,No
CUST03844,Female,1,Yes,Yes,17,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,59.24,1000.1,No
CUST03845,Female,1,No,No,48,No,Yes,No,Yes,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,53.15,2546.31,No
CUST03846,Female,1,No,Yes,7,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,108.84,773.8,Yes
CUST03847,Female,1,No,Yes,57,No,Yes,DSL,No,No internet service,No,No,No,Yes,One year,No,Bank transfer,35.46,2033.0,Yes
CUST03848,Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,41.7,587.98,No
CUST03849,Male,0,Yes,Yes,16,No,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,102.8,1647.16,No
CUST03850,Female,1,Yes,Yes,22,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,47.97,1042.58,No
CUST03851,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,83.32,5414.73,No
CUST03852,Male,0,Yes,Yes,69,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,93.96,6474.21,No
CUST03853,Male,0,No,Yes,26,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,42.27,1108.21,No
CUST03854,Female,0,No,No,36,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,45.34,1637.36,No
CUST03855,Male,1,Yes,No,48,No,No phone service,No,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,71.63,3433.35,No
CUST03856,Female,1,Yes,No,63,No,Yes,No,No,Yes,No,No,No,No,One year,Yes,Electronic check,99.22,6252.26,Yes
CUST03857,Male,1,No,No,33,No,No phone service,DSL,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,75.44,2486.36,Yes
CUST03858,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer,26.73,440.27,No
CUST03859,Male,1,No,Yes,63,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,55.08,3481.27,No
CUST03860,Female,1,No,No,43,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,53.06,2297.51,No
CUST03861,Female,1,No,No,16,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,100.76,1629.37,No
CUST03862,Male,0,Yes,Yes,58,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,48.97,2851.83,Yes
CUST03863,Female,0,Yes,Yes,12,No,Yes,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,110.12,1334.31,No
CUST03864,Female,1,No,Yes,51,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,53.5,2710.73,No
CUST03865,Female,0,No,Yes,59,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer,39.41,2336.47,No
CUST03866,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,73.99,3025.73,Yes
CUST03867,Female,1,No,No,63,No,No,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,58.64,3679.83,Yes
CUST03868,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,84.76,5510.28,No
CUST03869,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.57,3684.63,Yes
CUST03870,Female,1,Yes,Yes,70,No,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,114.08,7984.99,No
CUST03871,Male,0,Yes,No,63,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer,42.74,2698.73,No
CUST03872,Male,0,No,Yes,32,No,No,No,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Credit card,36.23,1167.93,Yes
CUST03873,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card,114.0,1239.48,Yes
CUST03874,Female,0,Yes,No,18,No,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,101.24,1827.0,No
CUST03875,Male,0,No,No,8,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Two year,No,Mailed check,46.17,351.54,Yes
CUST03876,Male,0,No,No,16,No,No,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,100.5,1605.95,Yes
CUST03877,Male,0,No,No,49,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,94.11,4595.39,Yes
CUST03878,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Credit card,45.36,1721.66,Yes
CUST03879,Male,1,Yes,No,40,No,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer,110.58,4410.22,No
CUST03880,Female,1,No,No,9,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,52.18,479.0,Yes
CUST03881,Female,1,Yes,No,11,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,68.02,764.2,No
CUST03882,Male,1,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,80.93,1119.8,No
CUST03883,Female,0,No,Yes,27,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,39.13,1065.98,No
CUST03884,Female,1,Yes,No,3,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,81.13,229.24,Yes
CUST03885,Female,1,No,No,35,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,90.63,3169.4,Yes
CUST03886,Female,0,No,Yes,64,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,30.15,1934.62,No
CUST03887,Male,0,Yes,No,46,No,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,57.93,2666.29,Yes
CUST03888,Male,0,No,No,38,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,81.21,3068.27,No
CUST03889,Female,0,Yes,Yes,37,No,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,112.62,4161.45,No
CUST03890,Female,0,Yes,Yes,43,No,No,No,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.1,4690.11,Yes
CUST03891,Male,1,No,No,50,No,Yes,No,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer,36.97,1844.16,No
CUST03892,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,81.05,2032.87,Yes
CUST03893,Male,1,No,No,35,No,No phone service,No,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer,29.8,1058.53,Yes
CUST03894,Female,1,Yes,No,68,No,No,No,Yes,No,No,No internet service,No,No,One year,Yes,Mailed check,49.39,3365.23,No
CUST03895,Female,0,No,No,0,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card,79.73,3.6,No
CUST03896,Male,1,Yes,Yes,52,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,28.14,1449.24,No
CUST03897,Male,1,Yes,No,5,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.89,538.4,Yes
CUST03898,Male,0,No,No,36,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,102.9,3706.33,Yes
CUST03899,Male,1,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,No,Bank transfer,67.34,84.7,Yes
CUST03900,Female,1,No,No,68,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,69.18,4696.43,Yes
CUST03901,Male,1,Yes,No,40,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,108.14,4319.12,No
CUST03902,Female,0,No,No,50,No,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,25.04,1255.58,No
CUST03903,Male,0,Yes,No,46,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,34.39,1597.93,No
CUST03904,Male,0,No,No,12,No,Yes,No,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,50.8,611.33,No
CUST03905,Female,1,No,No,68,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card,56.44,3824.9,No
CUST03906,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,118.74,7701.12,Yes
CUST03907,Male,1,Yes,No,58,Yes,No phone service,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,34.75,2031.06,No
CUST03908,Male,0,No,No,67,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.31,3377.57,No
CUST03909,Male,1,No,Yes,58,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card,102.79,5950.64,No
CUST03910,Female,0,No,No,9,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,98.44,894.94,Yes
CUST03911,Female,0,No,No,12,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,85.48,1034.54,No
CUST03912,Male,1,No,Yes,1,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card,52.86,63.74,No
CUST03913,Male,0,Yes,Yes,14,No,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,31.78,460.61,No
CUST03914,Male,1,Yes,Yes,45,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.35,5311.83,No
CUST03915,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card,45.14,2546.11,No
CUST03916,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,No,Credit card,104.46,960.08,No
CUST03917,Female,1,No,Yes,21,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Two year,No,Electronic check,109.5,2280.08,Yes
CUST03918,Female,1,Yes,Yes,7,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card,64.09,432.28,No
CUST03919,Male,1,Yes,No,20,No,Yes,DSL,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,105.08,2098.96,No
CUST03920,Male,0,Yes,No,21,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,47.9,987.28,No
CUST03921,Male,1,No,No,44,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card,108.99,4804.96,No
CUST03922,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer,83.6,3266.43,No
CUST03923,Male,1,No,No,21,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,39.44,839.27,Yes
